age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y,row_id,segmento_sociodemo,segmento_educacional
33,technician,single,tertiary,False,316,False,False,cellular,21.0,8.0,126,3,-1,0,,False,22266,adulto soltero,adulto universitario
33,technician,divorced,secondary,False,0,False,False,cellular,21.0,8.0,224,8,-1,0,,False,22267,otros,adulto no universitario
32,management,single,tertiary,False,41,False,False,cellular,21.0,8.0,686,5,-1,0,,True,22268,adulto soltero,adulto universitario
35,technician,married,secondary,False,84,True,False,cellular,21.0,8.0,415,3,-1,0,,False,22269,adulto casado,adulto no universitario
31,management,married,tertiary,False,351,False,False,cellular,21.0,8.0,165,3,-1,0,,False,22270,adulto casado,adulto universitario
35,management,single,tertiary,False,0,False,False,cellular,21.0,8.0,183,8,-1,0,,False,22271,adulto soltero,adulto universitario
32,management,single,tertiary,False,154,False,True,cellular,21.0,8.0,301,3,-1,0,,False,22272,adulto soltero,adulto universitario
37,management,married,secondary,False,38,False,False,cellular,21.0,8.0,94,13,-1,0,,False,22273,adulto casado,adulto no universitario
39,management,married,tertiary,False,1363,False,False,cellular,21.0,8.0,294,3,-1,0,,False,22275,adulto casado,adulto universitario
36,self-employed,married,primary,False,161,False,False,cellular,21.0,8.0,239,3,-1,0,,False,22276,adulto casado,adulto no universitario
32,technician,single,tertiary,False,178,False,False,cellular,21.0,8.0,159,3,-1,0,,False,22277,adulto soltero,adulto universitario
33,management,single,tertiary,False,206,False,False,cellular,21.0,8.0,231,3,-1,0,,False,22278,adulto soltero,adulto universitario
34,self-employed,single,tertiary,False,462,False,False,cellular,21.0,8.0,1877,3,-1,0,,True,22279,adulto soltero,adulto universitario
35,,married,primary,False,4144,False,False,cellular,21.0,8.0,310,3,-1,0,,False,22281,adulto casado,adulto no universitario
30,management,married,tertiary,False,0,False,False,cellular,21.0,8.0,142,2,-1,0,,False,22283,adulto casado,adulto universitario
31,technician,single,secondary,False,4,False,False,cellular,21.0,8.0,102,3,-1,0,,False,22285,adulto soltero,adulto no universitario
31,housemaid,married,primary,False,25,False,False,cellular,21.0,8.0,169,5,-1,0,,False,22286,adulto casado,adulto no universitario
32,technician,married,secondary,False,0,False,False,cellular,21.0,8.0,120,3,-1,0,,False,22287,adulto casado,adulto no universitario
34,management,married,secondary,False,355,False,False,cellular,21.0,8.0,314,3,-1,0,,False,22288,adulto casado,adulto no universitario
34,technician,married,secondary,False,22,False,False,cellular,21.0,8.0,270,3,-1,0,,False,22290,adulto casado,adulto no universitario
33,management,married,tertiary,False,0,False,True,cellular,21.0,8.0,148,3,-1,0,,False,22291,adulto casado,adulto universitario
36,technician,single,secondary,False,0,False,False,cellular,21.0,8.0,42,1,-1,0,,False,22295,adulto soltero,adulto no universitario
30,technician,single,tertiary,False,69,False,False,cellular,21.0,8.0,300,1,-1,0,,False,22296,adulto soltero,adulto universitario
33,technician,single,tertiary,False,255,False,False,cellular,21.0,8.0,247,3,-1,0,,False,22298,adulto soltero,adulto universitario
33,management,single,tertiary,False,109,False,False,cellular,21.0,8.0,122,5,-1,0,,False,22299,adulto soltero,adulto universitario
30,technician,single,secondary,False,13,False,False,cellular,21.0,8.0,379,1,-1,0,,False,22301,adulto soltero,adulto no universitario
35,management,single,secondary,False,0,False,False,cellular,21.0,8.0,163,1,-1,0,,False,22304,adulto soltero,adulto no universitario
31,technician,single,tertiary,False,50,False,False,cellular,21.0,8.0,794,1,-1,0,,False,22305,adulto soltero,adulto universitario
35,management,single,tertiary,False,-146,True,False,cellular,21.0,8.0,269,1,-1,0,,False,22309,adulto soltero,adulto universitario
30,management,single,tertiary,False,254,False,False,cellular,21.0,8.0,202,1,-1,0,,False,22311,adulto soltero,adulto universitario
37,technician,married,secondary,False,1580,False,False,cellular,22.0,8.0,92,12,-1,0,,False,22312,adulto casado,adulto no universitario
33,technician,divorced,secondary,True,6,False,False,cellular,22.0,8.0,239,2,-1,0,,False,22314,otros,adulto no universitario
38,technician,married,tertiary,False,664,False,False,cellular,22.0,8.0,242,2,-1,0,,False,22318,adulto casado,adulto universitario
32,management,single,tertiary,False,0,False,False,cellular,22.0,8.0,360,2,-1,0,,False,22319,adulto soltero,adulto universitario
31,technician,married,tertiary,False,22,False,False,cellular,22.0,8.0,122,5,-1,0,,False,22326,adulto casado,adulto universitario
33,technician,single,tertiary,False,516,False,False,cellular,22.0,8.0,76,7,-1,0,,False,22327,adulto soltero,adulto universitario
34,technician,married,secondary,False,260,True,False,cellular,22.0,8.0,142,2,-1,0,,False,22329,adulto casado,adulto no universitario
33,technician,single,secondary,False,18,False,False,cellular,22.0,8.0,93,2,-1,0,,False,22330,adulto soltero,adulto no universitario
37,unemployed,single,secondary,False,42,False,False,cellular,22.0,8.0,99,2,-1,0,,False,22332,adulto soltero,adulto no universitario
34,technician,single,secondary,False,229,False,False,cellular,22.0,8.0,154,2,-1,0,,False,22333,adulto soltero,adulto no universitario
32,technician,single,secondary,False,-420,False,False,cellular,22.0,8.0,586,2,-1,0,,False,22334,adulto soltero,adulto no universitario
31,technician,divorced,tertiary,False,0,False,False,cellular,22.0,8.0,127,2,-1,0,,False,22335,otros,adulto universitario
37,management,married,tertiary,False,981,False,False,cellular,22.0,8.0,135,2,-1,0,,False,22339,adulto casado,adulto universitario
30,technician,married,secondary,False,398,True,False,cellular,22.0,8.0,111,2,-1,0,,False,22341,adulto casado,adulto no universitario
30,technician,single,tertiary,False,0,False,False,cellular,22.0,8.0,34,2,-1,0,,False,22344,adulto soltero,adulto universitario
33,management,married,tertiary,False,1109,False,False,cellular,22.0,8.0,306,2,-1,0,,False,22345,adulto casado,adulto universitario
35,self-employed,married,secondary,False,573,True,True,cellular,22.0,8.0,140,8,-1,0,,False,22350,adulto casado,adulto no universitario
32,management,single,tertiary,False,98,False,False,cellular,22.0,8.0,119,2,-1,0,,False,22351,adulto soltero,adulto universitario
32,management,single,tertiary,False,522,False,False,cellular,22.0,8.0,576,2,-1,0,,True,22352,adulto soltero,adulto universitario
31,self-employed,married,tertiary,False,94,False,False,cellular,22.0,8.0,579,2,-1,0,,True,22353,adulto casado,adulto universitario
32,technician,married,secondary,False,14,False,False,cellular,22.0,8.0,313,6,-1,0,,False,22356,adulto casado,adulto no universitario
36,technician,married,tertiary,False,0,False,False,cellular,22.0,8.0,147,2,-1,0,,False,22358,adulto casado,adulto universitario
36,technician,married,secondary,False,366,False,True,cellular,22.0,8.0,136,6,-1,0,,False,22359,adulto casado,adulto no universitario
34,technician,single,secondary,False,95,False,False,cellular,22.0,8.0,119,8,-1,0,,False,22361,adulto soltero,adulto no universitario
39,management,single,tertiary,False,139,False,False,cellular,22.0,8.0,109,2,-1,0,,False,22362,adulto soltero,adulto universitario
34,technician,married,tertiary,False,149,False,False,cellular,22.0,8.0,739,2,-1,0,,True,22364,adulto casado,adulto universitario
38,technician,married,secondary,False,196,False,False,cellular,22.0,8.0,252,2,-1,0,,False,22366,adulto casado,adulto no universitario
33,management,single,tertiary,False,321,False,False,cellular,22.0,8.0,227,2,-1,0,,False,22367,adulto soltero,adulto universitario
35,technician,divorced,secondary,False,308,False,False,cellular,22.0,8.0,77,2,-1,0,,False,22371,otros,adulto no universitario
33,technician,single,tertiary,False,99,False,False,cellular,22.0,8.0,296,2,-1,0,,False,22372,adulto soltero,adulto universitario
31,management,single,tertiary,False,1536,False,False,cellular,22.0,8.0,234,2,-1,0,,False,22373,adulto soltero,adulto universitario
38,technician,single,secondary,False,0,False,False,cellular,22.0,8.0,305,2,-1,0,,False,22375,adulto soltero,adulto no universitario
38,management,married,tertiary,False,546,False,False,cellular,22.0,8.0,82,2,-1,0,,False,22376,adulto casado,adulto universitario
34,admin.,married,secondary,False,36,False,False,cellular,22.0,8.0,192,6,-1,0,,False,22381,adulto casado,adulto no universitario
30,management,single,tertiary,False,347,False,False,cellular,22.0,8.0,229,2,-1,0,,False,22382,adulto soltero,adulto universitario
30,technician,single,tertiary,False,1109,False,False,cellular,22.0,8.0,215,2,-1,0,,False,22384,adulto soltero,adulto universitario
34,management,single,tertiary,False,478,True,False,cellular,22.0,8.0,73,2,-1,0,,False,22392,adulto soltero,adulto universitario
31,technician,single,secondary,False,1,False,False,cellular,22.0,8.0,107,2,-1,0,,False,22393,adulto soltero,adulto no universitario
34,technician,married,secondary,True,-172,False,False,cellular,22.0,8.0,177,2,-1,0,,False,22395,adulto casado,adulto no universitario
32,management,single,tertiary,False,334,False,False,cellular,22.0,8.0,944,14,-1,0,,False,22396,adulto soltero,adulto universitario
31,management,single,tertiary,False,10215,False,False,cellular,22.0,8.0,139,2,-1,0,,False,22397,adulto soltero,adulto universitario
37,management,married,tertiary,False,31,False,False,cellular,22.0,8.0,72,2,-1,0,,False,22400,adulto casado,adulto universitario
38,technician,married,tertiary,False,0,False,False,cellular,22.0,8.0,82,6,-1,0,,False,22401,adulto casado,adulto universitario
33,management,married,tertiary,False,4570,False,False,cellular,22.0,8.0,1258,2,-1,0,,True,22405,adulto casado,adulto universitario
35,management,married,tertiary,False,-126,False,False,cellular,22.0,8.0,82,2,-1,0,,False,22406,adulto casado,adulto universitario
32,technician,single,secondary,False,34,False,False,cellular,22.0,8.0,210,2,-1,0,,False,22407,adulto soltero,adulto no universitario
30,management,married,secondary,False,0,False,False,cellular,22.0,8.0,78,2,-1,0,,False,22408,adulto casado,adulto no universitario
35,management,single,secondary,False,1048,False,False,cellular,22.0,8.0,362,2,-1,0,,False,22409,adulto soltero,adulto no universitario
36,management,single,tertiary,False,0,False,False,cellular,22.0,8.0,136,2,-1,0,,False,22412,adulto soltero,adulto universitario
32,technician,single,tertiary,False,388,True,False,cellular,22.0,8.0,119,2,-1,0,,False,22413,adulto soltero,adulto universitario
35,management,married,tertiary,False,3168,False,False,cellular,22.0,8.0,24,30,-1,0,,False,22418,adulto casado,adulto universitario
30,technician,single,tertiary,False,0,False,False,cellular,22.0,8.0,69,2,-1,0,,False,22419,adulto soltero,adulto universitario
33,management,married,tertiary,False,4636,False,False,cellular,22.0,8.0,129,6,-1,0,,False,22420,adulto casado,adulto universitario
35,technician,married,secondary,False,19,False,False,cellular,22.0,8.0,268,2,-1,0,,False,22426,adulto casado,adulto no universitario
37,management,single,tertiary,False,767,False,False,cellular,22.0,8.0,160,2,-1,0,,False,22430,adulto soltero,adulto universitario
36,management,single,tertiary,False,1520,False,False,cellular,22.0,8.0,101,2,-1,0,,False,22432,adulto soltero,adulto universitario
33,self-employed,married,tertiary,False,215,False,True,cellular,22.0,8.0,286,2,-1,0,,False,22434,adulto casado,adulto universitario
35,technician,divorced,secondary,False,54,False,False,cellular,22.0,8.0,73,2,-1,0,,False,22436,otros,adulto no universitario
36,technician,single,tertiary,False,1324,False,False,cellular,22.0,8.0,85,2,-1,0,,False,22437,adulto soltero,adulto universitario
31,technician,single,secondary,False,125,False,False,cellular,22.0,8.0,78,2,-1,0,,False,22438,adulto soltero,adulto no universitario
30,management,single,tertiary,False,370,False,False,cellular,22.0,8.0,64,2,-1,0,,False,22440,adulto soltero,adulto universitario
32,technician,single,secondary,False,90,False,False,cellular,22.0,8.0,278,2,-1,0,,False,22442,adulto soltero,adulto no universitario
35,technician,single,tertiary,False,296,False,False,cellular,22.0,8.0,91,2,-1,0,,False,22443,adulto soltero,adulto universitario
35,technician,married,secondary,False,13,False,False,cellular,22.0,8.0,94,2,-1,0,,False,22445,adulto casado,adulto no universitario
32,management,single,tertiary,False,0,False,False,cellular,22.0,8.0,148,2,-1,0,,False,22446,adulto soltero,adulto universitario
31,technician,single,secondary,False,5,False,False,cellular,22.0,8.0,121,2,-1,0,,False,22447,adulto soltero,adulto no universitario
32,self-employed,married,tertiary,False,3601,False,False,cellular,22.0,8.0,171,15,-1,0,,False,22449,adulto casado,adulto universitario
34,technician,single,secondary,False,559,False,False,cellular,22.0,8.0,259,2,-1,0,,False,22452,adulto soltero,adulto no universitario
33,management,single,secondary,False,-298,False,False,cellular,22.0,8.0,168,2,-1,0,,False,22454,adulto soltero,adulto no universitario
32,technician,single,secondary,False,0,False,False,cellular,22.0,8.0,114,2,-1,0,,False,22455,adulto soltero,adulto no universitario
36,technician,married,tertiary,False,473,False,False,cellular,22.0,8.0,72,2,-1,0,,False,22457,adulto casado,adulto universitario
36,management,divorced,tertiary,False,276,True,False,cellular,22.0,8.0,131,2,-1,0,,False,22460,otros,adulto universitario
32,management,married,tertiary,False,282,False,False,cellular,22.0,8.0,92,2,-1,0,,False,22462,adulto casado,adulto universitario
33,technician,single,secondary,False,80,False,False,cellular,22.0,8.0,572,2,-1,0,,False,22465,adulto soltero,adulto no universitario
36,technician,married,secondary,False,331,False,False,cellular,22.0,8.0,239,4,-1,0,,False,22471,adulto casado,adulto no universitario
36,management,single,secondary,False,1898,True,False,cellular,22.0,8.0,243,4,-1,0,,False,22472,adulto soltero,adulto no universitario
39,technician,married,secondary,False,13165,True,True,cellular,22.0,8.0,147,4,-1,0,,False,22473,adulto casado,adulto no universitario
33,management,single,tertiary,False,112,False,False,cellular,22.0,8.0,112,4,-1,0,,False,22478,adulto soltero,adulto universitario
35,management,single,tertiary,False,1496,True,False,cellular,22.0,8.0,73,4,-1,0,,False,22481,adulto soltero,adulto universitario
31,management,divorced,tertiary,False,-6,False,True,cellular,22.0,8.0,119,6,-1,0,,False,22486,otros,adulto universitario
30,technician,married,tertiary,False,296,False,False,cellular,22.0,8.0,1809,5,-1,0,,False,22487,adulto casado,adulto universitario
31,management,single,secondary,False,2,False,False,cellular,22.0,8.0,65,4,-1,0,,False,22490,adulto soltero,adulto no universitario
30,management,married,tertiary,False,882,False,False,cellular,22.0,8.0,102,6,-1,0,,False,22491,adulto casado,adulto universitario
30,technician,married,secondary,False,817,True,False,cellular,22.0,8.0,180,4,-1,0,,False,22492,adulto casado,adulto no universitario
30,management,married,tertiary,False,696,False,False,cellular,22.0,8.0,187,4,-1,0,,False,22495,adulto casado,adulto universitario
38,self-employed,married,tertiary,False,656,True,False,cellular,22.0,8.0,508,7,-1,0,,False,22499,adulto casado,adulto universitario
34,unemployed,married,tertiary,False,10,False,False,cellular,22.0,8.0,71,5,-1,0,,False,22501,adulto casado,adulto universitario
36,technician,married,tertiary,False,508,False,False,cellular,22.0,8.0,233,4,-1,0,,False,22502,adulto casado,adulto universitario
36,management,divorced,tertiary,False,0,False,False,cellular,22.0,8.0,247,4,-1,0,,False,22504,otros,adulto universitario
34,management,married,secondary,False,857,True,False,cellular,22.0,8.0,238,6,-1,0,,False,22509,adulto casado,adulto no universitario
31,management,single,tertiary,False,-201,True,False,cellular,22.0,8.0,81,4,-1,0,,False,22510,adulto soltero,adulto universitario
36,technician,single,secondary,False,159,True,False,cellular,22.0,8.0,251,4,-1,0,,False,22511,adulto soltero,adulto no universitario
30,unemployed,single,tertiary,False,463,False,False,cellular,22.0,8.0,374,4,-1,0,,False,22512,adulto soltero,adulto universitario
35,self-employed,married,secondary,False,1256,True,False,cellular,22.0,8.0,73,7,-1,0,,False,22514,adulto casado,adulto no universitario
31,management,single,tertiary,False,47,False,False,cellular,22.0,8.0,361,4,-1,0,,False,22515,adulto soltero,adulto universitario
33,management,single,tertiary,False,71,False,False,cellular,22.0,8.0,107,6,-1,0,,False,22516,adulto soltero,adulto universitario
32,management,single,tertiary,False,17,False,False,cellular,22.0,8.0,72,4,-1,0,,False,22517,adulto soltero,adulto universitario
39,management,single,tertiary,False,968,True,False,cellular,22.0,8.0,199,6,-1,0,,False,22519,adulto soltero,adulto universitario
32,technician,single,tertiary,False,195,True,False,cellular,22.0,8.0,239,2,-1,0,,False,22521,adulto soltero,adulto universitario
35,technician,married,tertiary,False,1006,False,False,cellular,22.0,8.0,69,4,-1,0,,False,22522,adulto casado,adulto universitario
30,technician,single,secondary,False,3,False,False,cellular,22.0,8.0,198,2,-1,0,,False,22523,adulto soltero,adulto no universitario
32,management,married,tertiary,False,4,False,False,cellular,22.0,8.0,195,4,-1,0,,False,22524,adulto casado,adulto universitario
31,,divorced,tertiary,False,137,False,False,cellular,22.0,8.0,385,9,-1,0,,False,22526,otros,adulto universitario
39,management,married,tertiary,False,0,False,False,cellular,22.0,8.0,714,6,-1,0,,False,22528,adulto casado,adulto universitario
32,management,married,tertiary,False,141,True,True,cellular,22.0,8.0,10,13,-1,0,,False,22532,adulto casado,adulto universitario
34,management,single,secondary,False,0,False,False,cellular,22.0,8.0,132,4,-1,0,,False,22533,adulto soltero,adulto no universitario
34,management,single,tertiary,False,1336,False,False,cellular,22.0,8.0,217,6,-1,0,,False,22535,adulto soltero,adulto universitario
33,entrepreneur,married,secondary,False,5809,True,False,cellular,22.0,8.0,219,4,-1,0,,False,22536,adulto casado,adulto no universitario
32,management,single,tertiary,False,0,False,False,telephone,22.0,8.0,28,4,-1,0,,False,22538,adulto soltero,adulto universitario
34,management,divorced,tertiary,False,140,False,False,cellular,22.0,8.0,80,4,-1,0,,False,22539,otros,adulto universitario
31,technician,single,secondary,False,354,False,True,cellular,22.0,8.0,186,2,-1,0,,False,22542,adulto soltero,adulto no universitario
36,technician,divorced,secondary,False,433,False,False,cellular,22.0,8.0,173,3,-1,0,,False,22544,otros,adulto no universitario
36,services,married,secondary,False,33,True,True,cellular,22.0,8.0,81,2,-1,0,,False,22545,adulto casado,adulto no universitario
32,technician,married,tertiary,False,0,False,False,cellular,22.0,8.0,277,3,-1,0,,False,22547,adulto casado,adulto universitario
32,management,married,tertiary,False,263,False,False,cellular,22.0,8.0,175,1,-1,0,,False,22548,adulto casado,adulto universitario
36,technician,single,secondary,False,664,False,False,cellular,22.0,8.0,309,3,-1,0,,False,22549,adulto soltero,adulto no universitario
35,technician,married,secondary,False,712,True,True,cellular,22.0,8.0,97,5,-1,0,,False,22550,adulto casado,adulto no universitario
34,management,married,secondary,False,42,False,False,cellular,22.0,8.0,82,3,-1,0,,False,22554,adulto casado,adulto no universitario
31,technician,single,secondary,False,373,False,False,cellular,22.0,8.0,346,5,-1,0,,False,22555,adulto soltero,adulto no universitario
31,management,single,tertiary,False,55,False,False,cellular,22.0,8.0,215,1,-1,0,,False,22556,adulto soltero,adulto universitario
32,technician,married,tertiary,False,43,False,False,cellular,22.0,8.0,154,5,-1,0,,False,22558,adulto casado,adulto universitario
35,technician,single,secondary,False,127,False,False,cellular,22.0,8.0,203,1,-1,0,,False,22560,adulto soltero,adulto no universitario
36,management,single,tertiary,False,156,False,False,cellular,22.0,8.0,122,1,-1,0,,False,22564,adulto soltero,adulto universitario
31,technician,single,tertiary,False,336,False,False,cellular,22.0,8.0,661,1,-1,0,,False,22566,adulto soltero,adulto universitario
37,management,married,secondary,False,261,False,False,cellular,22.0,8.0,296,3,-1,0,,False,22567,adulto casado,adulto no universitario
31,management,single,tertiary,False,1308,False,False,cellular,22.0,8.0,323,3,-1,0,,False,22568,adulto soltero,adulto universitario
31,housemaid,single,tertiary,False,0,False,False,cellular,22.0,8.0,78,3,-1,0,,False,22570,adulto soltero,adulto universitario
36,technician,married,secondary,False,287,False,False,cellular,22.0,8.0,381,6,-1,0,,False,22571,adulto casado,adulto no universitario
30,technician,single,secondary,False,0,False,False,cellular,22.0,8.0,79,5,-1,0,,False,22572,adulto soltero,adulto no universitario
37,technician,married,secondary,False,1725,False,False,cellular,22.0,8.0,75,7,-1,0,,False,22575,adulto casado,adulto no universitario
31,management,single,tertiary,False,18,False,False,cellular,22.0,8.0,332,3,-1,0,,False,22576,adulto soltero,adulto universitario
30,technician,single,tertiary,False,0,False,False,cellular,22.0,8.0,121,2,-1,0,,False,22578,adulto soltero,adulto universitario
31,technician,married,secondary,False,298,False,False,cellular,22.0,8.0,436,5,-1,0,,False,22579,adulto casado,adulto no universitario
30,self-employed,married,tertiary,False,-517,True,True,cellular,22.0,8.0,123,2,-1,0,,False,22580,adulto casado,adulto universitario
34,technician,single,tertiary,False,632,False,False,cellular,22.0,8.0,215,10,-1,0,,False,22581,adulto soltero,adulto universitario
30,services,married,secondary,False,475,False,False,cellular,22.0,8.0,192,5,-1,0,,False,22583,adulto casado,adulto no universitario
37,technician,married,tertiary,False,2043,False,False,cellular,22.0,8.0,143,4,-1,0,,False,22584,adulto casado,adulto universitario
31,technician,divorced,tertiary,False,75,False,False,cellular,22.0,8.0,34,9,-1,0,,False,22586,otros,adulto universitario
34,technician,married,tertiary,False,23,False,False,cellular,22.0,8.0,289,6,-1,0,,False,22587,adulto casado,adulto universitario
35,management,married,tertiary,False,94,False,False,cellular,22.0,8.0,239,3,-1,0,,False,22588,adulto casado,adulto universitario
38,housemaid,married,secondary,False,316,False,False,cellular,22.0,8.0,101,4,-1,0,,False,22594,adulto casado,adulto no universitario
32,management,married,tertiary,False,26,False,False,cellular,22.0,8.0,222,6,-1,0,,False,22595,adulto casado,adulto universitario
37,management,married,tertiary,False,49,False,True,cellular,22.0,8.0,132,1,-1,0,,False,22600,adulto casado,adulto universitario
33,management,single,tertiary,False,349,False,False,cellular,22.0,8.0,182,1,-1,0,,False,22605,adulto soltero,adulto universitario
32,self-employed,married,tertiary,False,102,False,False,cellular,22.0,8.0,398,5,-1,0,,False,22610,adulto casado,adulto universitario
37,housemaid,married,primary,False,655,True,False,cellular,22.0,8.0,160,1,-1,0,,False,22611,adulto casado,adulto no universitario
30,technician,married,secondary,False,394,False,False,cellular,22.0,8.0,216,13,-1,0,,False,22612,adulto casado,adulto no universitario
38,management,married,tertiary,False,441,True,True,cellular,22.0,8.0,82,7,-1,0,,False,22613,adulto casado,adulto universitario
31,technician,single,secondary,False,-466,False,False,cellular,22.0,8.0,142,1,-1,0,,False,22616,adulto soltero,adulto no universitario
30,management,divorced,tertiary,False,0,False,False,cellular,22.0,8.0,209,2,-1,0,,False,22620,otros,adulto universitario
33,technician,married,tertiary,False,29,False,False,cellular,22.0,8.0,94,1,-1,0,,False,22621,adulto casado,adulto universitario
33,technician,single,secondary,False,635,False,False,cellular,22.0,8.0,124,1,-1,0,,False,22622,adulto soltero,adulto no universitario
31,management,single,tertiary,False,34,False,False,cellular,22.0,8.0,121,1,-1,0,,False,22623,adulto soltero,adulto universitario
33,management,single,secondary,False,15,False,False,cellular,22.0,8.0,199,1,-1,0,,False,22624,adulto soltero,adulto no universitario
32,management,married,tertiary,False,2172,True,False,cellular,22.0,8.0,306,4,-1,0,,False,22625,adulto casado,adulto universitario
35,technician,single,secondary,False,126,False,False,cellular,22.0,8.0,112,2,-1,0,,False,22631,adulto soltero,adulto no universitario
33,technician,single,tertiary,False,0,False,False,cellular,22.0,8.0,135,3,-1,0,,False,22632,adulto soltero,adulto universitario
33,technician,single,secondary,False,0,False,False,cellular,22.0,8.0,208,1,-1,0,,False,22633,adulto soltero,adulto no universitario
33,,married,tertiary,False,8971,False,False,cellular,22.0,8.0,138,1,-1,0,,False,22634,adulto casado,adulto universitario
35,technician,single,secondary,False,24,False,False,cellular,22.0,8.0,392,1,-1,0,,False,22636,adulto soltero,adulto no universitario
39,technician,married,secondary,False,140,False,False,cellular,22.0,8.0,110,1,-1,0,,False,22641,adulto casado,adulto no universitario
34,management,single,tertiary,False,0,False,False,cellular,22.0,8.0,174,1,-1,0,,False,22642,adulto soltero,adulto universitario
38,technician,married,secondary,False,299,False,False,cellular,22.0,8.0,200,1,-1,0,,False,22643,adulto casado,adulto no universitario
33,management,married,tertiary,False,52,False,False,cellular,22.0,8.0,311,1,-1,0,,False,22644,adulto casado,adulto universitario
32,technician,divorced,tertiary,False,53,False,False,cellular,22.0,8.0,671,2,-1,0,,True,22645,otros,adulto universitario
31,technician,married,tertiary,False,1385,False,False,cellular,25.0,8.0,116,8,-1,0,,False,22647,adulto casado,adulto universitario
31,technician,single,secondary,False,4028,False,True,cellular,25.0,8.0,139,5,-1,0,,False,22648,adulto soltero,adulto no universitario
39,technician,divorced,secondary,False,115,False,False,cellular,25.0,8.0,116,9,-1,0,,False,22653,otros,adulto no universitario
36,management,married,tertiary,False,591,True,False,cellular,25.0,8.0,109,5,-1,0,,False,22655,adulto casado,adulto universitario
36,management,single,tertiary,False,86,False,False,cellular,25.0,8.0,48,4,-1,0,,False,22656,adulto soltero,adulto universitario
31,management,single,tertiary,False,0,False,False,cellular,25.0,8.0,191,5,-1,0,,False,22658,adulto soltero,adulto universitario
30,management,single,tertiary,False,77,False,False,cellular,25.0,8.0,342,3,-1,0,,False,22659,adulto soltero,adulto universitario
33,technician,single,secondary,False,-32,False,False,cellular,25.0,8.0,196,12,-1,0,,False,22663,adulto soltero,adulto no universitario
33,technician,single,tertiary,False,137,False,False,cellular,25.0,8.0,88,4,-1,0,,False,22668,adulto soltero,adulto universitario
37,self-employed,married,secondary,False,119,False,False,cellular,25.0,8.0,68,4,-1,0,,False,22669,adulto casado,adulto no universitario
35,technician,single,tertiary,False,275,True,False,cellular,25.0,8.0,63,5,-1,0,,False,22674,adulto soltero,adulto universitario
34,technician,married,secondary,False,47,False,False,cellular,25.0,8.0,132,6,-1,0,,False,22675,adulto casado,adulto no universitario
36,management,married,tertiary,False,1235,False,False,cellular,25.0,8.0,85,6,-1,0,,False,22676,adulto casado,adulto universitario
32,technician,married,secondary,True,4,True,True,cellular,25.0,8.0,132,8,-1,0,,False,22677,adulto casado,adulto no universitario
36,management,married,tertiary,False,3874,False,False,cellular,25.0,8.0,425,6,-1,0,,False,22678,adulto casado,adulto universitario
33,technician,single,secondary,False,161,False,False,cellular,25.0,8.0,66,9,-1,0,,False,22682,adulto soltero,adulto no universitario
33,technician,single,secondary,False,9,False,True,cellular,25.0,8.0,145,8,-1,0,,False,22685,adulto soltero,adulto no universitario
32,technician,married,secondary,False,1840,True,False,cellular,25.0,8.0,99,13,-1,0,,False,22686,adulto casado,adulto no universitario
37,management,married,tertiary,False,0,False,False,cellular,25.0,8.0,112,4,-1,0,,False,22687,adulto casado,adulto universitario
30,technician,married,secondary,False,384,False,False,cellular,25.0,8.0,73,3,-1,0,,False,22690,adulto casado,adulto no universitario
37,management,married,tertiary,False,566,False,False,cellular,25.0,8.0,463,4,-1,0,,False,22691,adulto casado,adulto universitario
38,management,divorced,tertiary,False,2350,False,False,cellular,25.0,8.0,234,12,-1,0,,False,22694,otros,adulto universitario
33,management,single,tertiary,False,9135,True,False,cellular,25.0,8.0,80,4,-1,0,,False,22696,adulto soltero,adulto universitario
34,technician,single,secondary,False,1174,False,False,cellular,25.0,8.0,136,17,-1,0,,False,22698,adulto soltero,adulto no universitario
32,technician,married,secondary,False,79,True,False,cellular,25.0,8.0,417,4,-1,0,,False,22699,adulto casado,adulto no universitario
38,technician,divorced,secondary,False,631,True,False,cellular,25.0,8.0,343,2,-1,0,,False,22701,otros,adulto no universitario
33,management,single,tertiary,False,-2,False,True,cellular,25.0,8.0,147,6,-1,0,,False,22713,adulto soltero,adulto universitario
32,management,married,tertiary,False,1232,False,False,cellular,25.0,8.0,97,4,-1,0,,False,22716,adulto casado,adulto universitario
30,technician,single,secondary,False,175,False,False,cellular,25.0,8.0,167,4,-1,0,,False,22717,adulto soltero,adulto no universitario
34,technician,married,secondary,False,545,True,False,cellular,25.0,8.0,96,4,-1,0,,False,22718,adulto casado,adulto no universitario
37,technician,married,secondary,False,5380,False,False,cellular,25.0,8.0,123,6,-1,0,,False,22719,adulto casado,adulto no universitario
36,management,married,tertiary,False,46,False,False,cellular,25.0,8.0,84,4,-1,0,,False,22720,adulto casado,adulto universitario
39,management,single,tertiary,False,0,False,False,cellular,25.0,8.0,342,5,-1,0,,False,22721,adulto soltero,adulto universitario
33,housemaid,married,primary,False,2054,False,False,cellular,25.0,8.0,472,6,-1,0,,True,22722,adulto casado,adulto no universitario
33,management,single,tertiary,False,369,False,False,cellular,25.0,8.0,143,10,-1,0,,False,22726,adulto soltero,adulto universitario
