age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y,row_id,segmento_sociodemo,segmento_educacional
32,management,single,secondary,False,1615,True,False,cellular,21.0,11.0,164,3,-1,0,,False,27530,adulto soltero,adulto no universitario
30,services,married,secondary,False,973,True,False,cellular,21.0,11.0,156,2,-1,0,,False,27531,adulto casado,adulto no universitario
56,blue-collar,divorced,secondary,False,9898,True,False,cellular,21.0,11.0,147,3,-1,0,,False,27532,otros,senior no universitario
30,services,married,secondary,False,0,True,False,cellular,21.0,11.0,681,4,-1,0,,True,27533,adulto casado,adulto no universitario
49,admin.,divorced,secondary,False,1320,False,False,cellular,21.0,11.0,129,2,-1,0,,False,27534,otros,adulto no universitario
46,self-employed,divorced,tertiary,False,8017,True,True,cellular,21.0,11.0,169,2,-1,0,,False,27535,otros,adulto universitario
52,admin.,married,secondary,False,4493,False,False,cellular,21.0,11.0,268,3,-1,0,,False,27536,senior casado,senior no universitario
43,admin.,divorced,secondary,False,738,True,False,cellular,21.0,11.0,585,4,191,4,failure,False,27537,otros,adulto no universitario
45,blue-collar,married,secondary,False,2644,True,False,cellular,21.0,11.0,36,2,-1,0,,False,27538,adulto casado,adulto no universitario
49,entrepreneur,married,tertiary,False,763,False,False,cellular,21.0,11.0,129,4,-1,0,,False,27539,adulto casado,adulto universitario
41,blue-collar,married,primary,False,686,True,False,cellular,21.0,11.0,888,3,-1,0,,False,27540,adulto casado,adulto no universitario
37,management,single,tertiary,False,6158,True,False,cellular,21.0,11.0,14,9,-1,0,,False,27541,adulto soltero,adulto universitario
35,admin.,divorced,secondary,False,3636,False,True,cellular,21.0,11.0,808,2,-1,0,,True,27542,otros,adulto no universitario
41,admin.,single,secondary,True,0,False,True,cellular,21.0,11.0,305,6,-1,0,,False,27543,adulto soltero,adulto no universitario
55,management,single,tertiary,False,4847,True,False,cellular,21.0,11.0,18,4,106,2,other,False,27544,senior soltero,senior universitario
55,management,married,secondary,False,1928,False,False,cellular,21.0,11.0,87,4,-1,0,,False,27545,senior casado,senior no universitario
31,management,married,tertiary,False,477,True,False,cellular,21.0,11.0,77,5,-1,0,,False,27546,adulto casado,adulto universitario
34,services,married,secondary,False,1637,True,False,cellular,21.0,11.0,107,4,-1,0,,False,27547,adulto casado,adulto no universitario
33,technician,single,secondary,False,2466,True,False,cellular,21.0,11.0,132,2,-1,0,,False,27548,adulto soltero,adulto no universitario
49,management,married,tertiary,False,5711,True,False,cellular,21.0,11.0,382,3,-1,0,,False,27549,adulto casado,adulto universitario
37,technician,single,secondary,False,363,True,False,cellular,21.0,11.0,39,4,182,3,failure,False,27550,adulto soltero,adulto no universitario
50,unemployed,married,secondary,False,36221,False,False,cellular,21.0,11.0,13,2,-1,0,,False,27551,senior casado,senior no universitario
43,technician,married,secondary,False,3288,True,False,cellular,21.0,11.0,775,3,-1,0,,True,27552,adulto casado,adulto no universitario
55,housemaid,divorced,tertiary,False,1241,False,False,cellular,21.0,11.0,48,7,154,5,failure,False,27553,otros,senior universitario
58,management,married,tertiary,False,1602,False,False,cellular,21.0,11.0,1032,10,115,3,failure,False,27554,senior casado,senior universitario
32,technician,single,,False,354,False,False,cellular,21.0,11.0,278,2,-1,0,,False,27555,adulto soltero,otros
34,management,single,tertiary,False,2633,True,False,cellular,21.0,11.0,705,6,-1,0,,True,27556,adulto soltero,adulto universitario
33,blue-collar,single,secondary,False,-367,True,True,cellular,21.0,11.0,225,3,-1,0,,False,27557,adulto soltero,adulto no universitario
36,management,married,tertiary,False,396,False,False,cellular,21.0,11.0,64,2,100,5,failure,False,27558,adulto casado,adulto universitario
37,technician,married,secondary,False,807,True,False,cellular,21.0,11.0,634,4,-1,0,,False,27559,adulto casado,adulto no universitario
52,blue-collar,married,secondary,False,580,False,False,cellular,21.0,11.0,965,2,-1,0,,True,27560,senior casado,senior no universitario
41,self-employed,divorced,tertiary,False,4418,True,False,cellular,21.0,11.0,855,3,-1,0,,False,27561,otros,adulto universitario
33,technician,divorced,secondary,False,558,True,False,cellular,21.0,11.0,258,2,93,3,failure,False,27562,otros,adulto no universitario
35,self-employed,married,secondary,False,524,True,False,cellular,21.0,11.0,484,4,-1,0,,False,27563,adulto casado,adulto no universitario
39,blue-collar,married,primary,False,477,True,True,cellular,21.0,11.0,229,2,-1,0,,False,27564,adulto casado,adulto no universitario
33,management,single,tertiary,False,0,True,True,cellular,21.0,11.0,330,2,-1,0,,False,27565,adulto soltero,adulto universitario
43,technician,married,tertiary,False,6673,True,False,cellular,21.0,11.0,41,4,-1,0,,False,27566,adulto casado,adulto universitario
30,blue-collar,single,secondary,False,2380,False,False,cellular,21.0,11.0,95,3,-1,0,,False,27567,adulto soltero,adulto no universitario
46,management,married,secondary,False,149,False,False,cellular,21.0,11.0,1222,2,-1,0,,True,27568,adulto casado,adulto no universitario
31,management,single,tertiary,False,2085,True,False,cellular,21.0,11.0,639,2,93,4,failure,False,27569,adulto soltero,adulto universitario
50,blue-collar,married,tertiary,False,5423,True,False,cellular,21.0,11.0,75,3,-1,0,,False,27570,senior casado,senior universitario
49,management,married,tertiary,False,2147,False,False,cellular,21.0,11.0,123,2,-1,0,,False,27571,adulto casado,adulto universitario
38,technician,married,secondary,False,2767,True,False,cellular,21.0,11.0,711,2,-1,0,,False,27572,adulto casado,adulto no universitario
39,blue-collar,married,primary,False,119,True,False,cellular,21.0,11.0,271,2,-1,0,,False,27573,adulto casado,adulto no universitario
51,management,single,tertiary,False,6503,False,False,telephone,21.0,11.0,178,5,-1,0,,False,27574,senior soltero,senior universitario
46,services,divorced,secondary,False,4329,False,False,cellular,21.0,11.0,534,2,-1,0,,True,27575,otros,adulto no universitario
30,blue-collar,married,primary,False,2929,True,False,cellular,21.0,11.0,432,2,184,1,other,False,27576,adulto casado,adulto no universitario
48,technician,married,secondary,False,1000,False,False,cellular,21.0,11.0,104,2,-1,0,,False,27577,adulto casado,adulto no universitario
54,management,married,tertiary,False,1114,True,False,cellular,21.0,11.0,1195,2,175,1,other,False,27578,senior casado,senior universitario
53,technician,married,secondary,False,1738,False,True,cellular,21.0,11.0,168,2,-1,0,,False,27579,senior casado,senior no universitario
47,self-employed,married,tertiary,False,3072,False,False,cellular,21.0,11.0,229,3,-1,0,,False,27580,adulto casado,adulto universitario
42,management,divorced,secondary,False,764,False,True,cellular,21.0,11.0,127,3,-1,0,,False,27581,otros,adulto no universitario
33,blue-collar,divorced,secondary,False,744,True,False,cellular,21.0,11.0,59,3,-1,0,,False,27582,otros,adulto no universitario
49,management,married,tertiary,False,934,False,True,cellular,21.0,11.0,158,4,-1,0,,False,27583,adulto casado,adulto universitario
33,admin.,single,tertiary,False,12704,True,False,cellular,21.0,11.0,246,2,-1,0,,False,27584,adulto soltero,adulto universitario
33,entrepreneur,married,tertiary,False,83,True,False,cellular,21.0,11.0,70,2,-1,0,,False,27585,adulto casado,adulto universitario
34,management,married,tertiary,False,731,True,False,cellular,21.0,11.0,378,4,-1,0,,False,27586,adulto casado,adulto universitario
34,technician,divorced,secondary,False,44,True,True,cellular,21.0,11.0,244,2,-1,0,,False,27587,otros,adulto no universitario
35,entrepreneur,single,primary,False,5,False,False,cellular,21.0,11.0,140,3,-1,0,,False,27588,adulto soltero,adulto no universitario
31,technician,single,tertiary,False,967,False,False,cellular,21.0,11.0,210,3,-1,0,,False,27589,adulto soltero,adulto universitario
33,admin.,single,secondary,False,1834,True,False,cellular,21.0,11.0,11,2,-1,0,,False,27590,adulto soltero,adulto no universitario
31,services,married,secondary,True,-158,True,False,cellular,21.0,11.0,214,2,-1,0,,False,27591,adulto casado,adulto no universitario
30,technician,married,secondary,False,817,True,False,cellular,21.0,11.0,208,3,91,4,failure,False,27592,adulto casado,adulto no universitario
40,admin.,single,secondary,False,877,True,False,cellular,21.0,11.0,12,3,177,6,failure,False,27593,adulto soltero,adulto no universitario
45,services,married,secondary,False,133,False,False,cellular,21.0,11.0,358,3,-1,0,,False,27594,adulto casado,adulto no universitario
38,housemaid,divorced,tertiary,False,4312,False,False,cellular,21.0,11.0,407,4,182,2,other,False,27595,otros,adulto universitario
45,retired,single,secondary,True,86,False,False,cellular,21.0,11.0,64,5,-1,0,,False,27596,adulto soltero,adulto no universitario
45,blue-collar,married,secondary,False,2246,True,True,cellular,21.0,11.0,197,2,99,2,other,False,27597,adulto casado,adulto no universitario
42,services,married,,False,7482,False,False,cellular,21.0,11.0,126,2,-1,0,,False,27598,adulto casado,otros
35,management,divorced,tertiary,False,538,True,False,cellular,21.0,11.0,109,2,193,4,failure,False,27599,otros,adulto universitario
39,entrepreneur,married,secondary,False,1171,False,True,cellular,21.0,11.0,205,2,-1,0,,False,27600,adulto casado,adulto no universitario
44,housemaid,married,primary,False,2388,False,False,cellular,21.0,11.0,570,2,-1,0,,False,27601,adulto casado,adulto no universitario
47,blue-collar,married,secondary,False,473,True,False,cellular,21.0,11.0,127,2,176,2,other,False,27602,adulto casado,adulto no universitario
37,management,single,tertiary,False,22125,False,True,cellular,21.0,11.0,331,2,-1,0,,True,27603,adulto soltero,adulto universitario
48,technician,married,secondary,False,761,False,False,cellular,21.0,11.0,307,2,-1,0,,False,27604,adulto casado,adulto no universitario
37,blue-collar,married,secondary,False,1407,True,False,cellular,21.0,11.0,14,7,-1,0,,False,27605,adulto casado,adulto no universitario
50,management,married,tertiary,False,4374,True,False,cellular,21.0,11.0,163,2,113,3,failure,False,27606,senior casado,senior universitario
46,technician,married,secondary,False,15120,False,False,cellular,21.0,11.0,27,3,108,3,other,False,27607,adulto casado,adulto no universitario
52,entrepreneur,married,tertiary,False,2309,False,True,cellular,21.0,11.0,13,2,-1,0,,False,27608,senior casado,senior universitario
38,management,married,,False,1257,False,False,cellular,21.0,11.0,64,6,-1,0,,False,27609,adulto casado,otros
42,blue-collar,married,primary,False,-571,True,True,telephone,21.0,11.0,136,2,179,4,failure,False,27610,adulto casado,adulto no universitario
43,management,married,tertiary,False,15423,True,True,cellular,21.0,11.0,170,2,-1,0,,False,27611,adulto casado,adulto universitario
45,management,married,secondary,False,1546,False,False,telephone,21.0,11.0,171,2,-1,0,,False,27612,adulto casado,adulto no universitario
36,management,single,secondary,False,1785,False,False,cellular,21.0,11.0,136,2,-1,0,,False,27613,adulto soltero,adulto no universitario
41,blue-collar,married,primary,False,1820,True,False,telephone,21.0,11.0,25,3,-1,0,,False,27614,adulto casado,adulto no universitario
33,blue-collar,married,primary,False,1903,True,False,cellular,21.0,11.0,337,2,182,3,failure,False,27615,adulto casado,adulto no universitario
35,management,married,tertiary,False,22569,True,False,cellular,21.0,11.0,72,4,-1,0,,False,27616,adulto casado,adulto universitario
37,housemaid,divorced,primary,False,0,True,True,cellular,21.0,11.0,158,7,-1,0,,False,27617,otros,adulto no universitario
36,admin.,single,secondary,False,0,True,False,cellular,21.0,11.0,139,2,-1,0,,False,27618,adulto soltero,adulto no universitario
30,self-employed,married,tertiary,False,1036,True,True,cellular,21.0,11.0,82,2,-1,0,,False,27619,adulto casado,adulto universitario
33,management,single,tertiary,False,3821,False,False,cellular,21.0,11.0,201,5,-1,0,,False,27620,adulto soltero,adulto universitario
33,entrepreneur,married,secondary,False,3140,True,True,cellular,21.0,11.0,7,5,-1,0,,False,27621,adulto casado,adulto no universitario
34,technician,single,tertiary,False,362,True,False,cellular,21.0,11.0,15,2,-1,0,,False,27622,adulto soltero,adulto universitario
37,blue-collar,married,primary,False,1322,True,False,cellular,21.0,11.0,14,8,185,1,other,False,27623,adulto casado,adulto no universitario
45,blue-collar,married,secondary,False,392,True,False,cellular,21.0,11.0,391,2,127,2,failure,False,27624,adulto casado,adulto no universitario
32,services,single,secondary,False,344,False,True,cellular,21.0,11.0,21,7,141,9,other,False,27625,adulto soltero,adulto no universitario
47,admin.,married,secondary,False,6695,False,False,telephone,21.0,11.0,129,3,-1,0,,False,27626,adulto casado,adulto no universitario
32,services,married,secondary,False,3181,True,False,cellular,21.0,11.0,118,2,176,7,failure,False,27627,adulto casado,adulto no universitario
32,self-employed,single,tertiary,False,368,False,False,cellular,21.0,11.0,149,2,-1,0,,False,27628,adulto soltero,adulto universitario
35,technician,single,secondary,False,1183,True,False,cellular,21.0,11.0,21,3,185,2,failure,False,27629,adulto soltero,adulto no universitario
55,unemployed,married,tertiary,False,4809,True,False,cellular,21.0,11.0,223,2,186,3,other,False,27630,senior casado,senior universitario
49,technician,married,secondary,False,5996,False,False,telephone,21.0,11.0,345,2,-1,0,,False,27631,adulto casado,adulto no universitario
33,management,divorced,tertiary,False,0,True,True,cellular,21.0,11.0,211,7,94,8,failure,False,27632,otros,adulto universitario
41,services,single,primary,False,5907,True,False,cellular,21.0,11.0,6,5,-1,0,,False,27633,adulto soltero,adulto no universitario
52,services,married,primary,False,2618,True,False,cellular,21.0,11.0,73,2,-1,0,,False,27634,senior casado,senior no universitario
42,self-employed,divorced,secondary,False,484,True,False,cellular,21.0,11.0,321,3,127,3,failure,False,27635,otros,adulto no universitario
41,management,married,tertiary,False,4063,True,False,cellular,21.0,11.0,110,2,-1,0,,False,27636,adulto casado,adulto universitario
47,technician,married,secondary,False,2283,True,False,cellular,21.0,11.0,170,2,-1,0,,False,27637,adulto casado,adulto no universitario
58,entrepreneur,married,secondary,False,0,False,True,cellular,21.0,11.0,56,2,-1,0,,False,27638,senior casado,senior no universitario
50,blue-collar,married,primary,False,0,False,False,cellular,21.0,11.0,281,2,191,2,failure,False,27639,senior casado,senior no universitario
34,management,married,tertiary,False,714,True,False,cellular,21.0,11.0,328,4,113,27,failure,False,27640,adulto casado,adulto universitario
47,blue-collar,married,primary,False,3451,False,True,cellular,21.0,11.0,125,2,-1,0,,False,27641,adulto casado,adulto no universitario
43,technician,married,secondary,False,282,False,True,cellular,21.0,11.0,48,2,-1,0,,False,27642,adulto casado,adulto no universitario
36,management,single,tertiary,False,339,False,False,cellular,21.0,11.0,6,6,-1,0,,False,27643,adulto soltero,adulto universitario
35,self-employed,single,secondary,False,1732,False,False,telephone,21.0,11.0,1441,3,-1,0,,False,27644,adulto soltero,adulto no universitario
48,management,married,tertiary,False,7825,False,False,telephone,21.0,11.0,77,5,-1,0,,False,27645,adulto casado,adulto universitario
37,admin.,single,secondary,False,1097,True,False,cellular,21.0,11.0,1555,2,-1,0,,True,27646,adulto soltero,adulto no universitario
57,self-employed,single,primary,False,6056,True,False,cellular,21.0,11.0,18,5,-1,0,,False,27647,senior soltero,senior no universitario
38,management,single,tertiary,False,6742,False,False,cellular,21.0,11.0,8,2,-1,0,,False,27648,adulto soltero,adulto universitario
45,technician,married,secondary,False,1971,True,False,cellular,21.0,11.0,182,3,-1,0,,False,27649,adulto casado,adulto no universitario
41,entrepreneur,married,secondary,False,0,True,True,cellular,21.0,11.0,12,5,190,1,failure,False,27650,adulto casado,adulto no universitario
47,housemaid,married,tertiary,False,333,False,False,telephone,21.0,11.0,8,5,137,1,failure,False,27651,adulto casado,adulto universitario
37,management,single,tertiary,False,2173,False,False,cellular,21.0,11.0,158,3,114,1,failure,False,27652,adulto soltero,adulto universitario
51,self-employed,married,tertiary,False,2235,False,False,cellular,21.0,11.0,8,3,-1,0,,False,27653,senior casado,senior universitario
43,entrepreneur,married,primary,False,346,True,False,cellular,21.0,11.0,9,5,-1,0,,False,27654,adulto casado,adulto no universitario
59,management,married,tertiary,False,20798,True,False,cellular,21.0,11.0,9,7,-1,0,,False,27655,senior casado,senior universitario
32,technician,single,tertiary,False,665,True,False,cellular,21.0,11.0,22,5,-1,0,,False,27656,adulto soltero,adulto universitario
50,entrepreneur,married,tertiary,False,6825,False,False,cellular,21.0,11.0,24,9,-1,0,,False,27657,senior casado,senior universitario
46,admin.,married,secondary,False,3098,True,False,telephone,21.0,11.0,192,9,-1,0,,False,27658,adulto casado,adulto no universitario
42,management,married,tertiary,False,1275,True,True,cellular,21.0,11.0,925,5,-1,0,,True,27659,adulto casado,adulto universitario
44,unemployed,married,secondary,False,0,False,False,cellular,21.0,11.0,175,4,-1,0,,False,27660,adulto casado,adulto no universitario
37,blue-collar,single,secondary,False,3111,True,False,cellular,21.0,11.0,9,3,185,2,failure,False,27661,adulto soltero,adulto no universitario
32,admin.,married,secondary,False,4764,False,False,telephone,21.0,11.0,69,2,-1,0,,False,27662,adulto casado,adulto no universitario
32,admin.,married,tertiary,False,79,True,False,cellular,21.0,11.0,37,2,-1,0,,False,27663,adulto casado,adulto universitario
54,management,married,primary,False,5787,False,False,telephone,21.0,11.0,240,2,-1,0,,False,27664,senior casado,senior no universitario
35,technician,married,secondary,False,587,False,True,cellular,21.0,11.0,23,8,126,5,other,False,27665,adulto casado,adulto no universitario
33,management,single,tertiary,False,3495,True,True,cellular,21.0,11.0,11,2,-1,0,,False,27666,adulto soltero,adulto universitario
35,services,married,secondary,False,537,False,True,cellular,21.0,11.0,11,4,-1,0,,False,27667,adulto casado,adulto no universitario
49,services,married,primary,False,0,True,False,cellular,21.0,11.0,13,2,192,1,other,False,27668,adulto casado,adulto no universitario
53,technician,divorced,secondary,False,173,False,True,cellular,21.0,11.0,412,2,143,1,failure,False,27669,otros,senior no universitario
31,management,married,tertiary,False,1402,False,False,cellular,21.0,11.0,104,2,-1,0,,False,27670,adulto casado,adulto universitario
57,services,divorced,secondary,False,4664,False,False,cellular,21.0,11.0,22,4,114,1,failure,False,27671,otros,senior no universitario
46,technician,divorced,tertiary,False,0,True,False,cellular,21.0,11.0,234,5,102,5,failure,False,27672,otros,adulto universitario
46,admin.,married,secondary,False,9319,True,False,cellular,21.0,11.0,31,7,-1,0,,False,27673,adulto casado,adulto no universitario
51,technician,married,secondary,False,2937,False,False,telephone,21.0,11.0,30,3,-1,0,,False,27674,senior casado,senior no universitario
34,management,married,tertiary,False,6808,True,False,cellular,21.0,11.0,8,3,-1,0,,False,27675,adulto casado,adulto universitario
30,services,married,secondary,False,9531,False,False,cellular,21.0,11.0,105,4,-1,0,,False,27676,adulto casado,adulto no universitario
45,entrepreneur,married,secondary,False,-264,False,False,cellular,21.0,11.0,85,2,-1,0,,False,27677,adulto casado,adulto no universitario
36,blue-collar,married,tertiary,True,-530,True,False,cellular,21.0,11.0,36,2,-1,0,,False,27678,adulto casado,adulto universitario
37,services,married,tertiary,False,0,True,False,cellular,21.0,11.0,11,3,175,1,failure,False,27679,adulto casado,adulto universitario
36,management,single,tertiary,False,515,True,False,cellular,21.0,11.0,14,7,-1,0,,False,27680,adulto soltero,adulto universitario
56,blue-collar,married,secondary,False,1521,True,True,cellular,21.0,11.0,19,2,179,3,other,False,27681,senior casado,senior no universitario
31,blue-collar,married,primary,False,1601,False,False,cellular,21.0,11.0,521,3,-1,0,,False,27682,adulto casado,adulto no universitario
40,technician,married,tertiary,False,180,True,True,cellular,21.0,11.0,48,4,-1,0,,False,27683,adulto casado,adulto universitario
50,self-employed,married,tertiary,False,0,False,False,cellular,21.0,11.0,37,2,-1,0,,False,27684,senior casado,senior universitario
38,services,divorced,secondary,False,8554,True,False,cellular,21.0,11.0,29,2,176,4,other,False,27685,otros,adulto no universitario
36,unemployed,married,primary,False,2347,True,False,cellular,21.0,11.0,5,3,-1,0,,False,27686,adulto casado,adulto no universitario
32,management,single,tertiary,False,0,False,False,cellular,21.0,11.0,9,6,-1,0,,False,27687,adulto soltero,adulto universitario
35,self-employed,single,tertiary,False,4693,True,False,cellular,21.0,11.0,227,5,-1,0,,False,27688,adulto soltero,adulto universitario
38,technician,married,secondary,False,1063,True,False,cellular,21.0,11.0,51,5,113,2,failure,False,27689,adulto casado,adulto no universitario
51,management,single,tertiary,False,8265,True,False,cellular,21.0,11.0,168,3,-1,0,,False,27690,senior soltero,senior universitario
32,services,single,secondary,False,875,True,False,cellular,21.0,11.0,1015,2,-1,0,,False,27691,adulto soltero,adulto no universitario
46,management,divorced,tertiary,False,-94,True,False,cellular,21.0,11.0,183,4,-1,0,,False,27692,otros,adulto universitario
45,blue-collar,single,primary,False,2121,False,False,cellular,21.0,11.0,326,2,-1,0,,False,27693,adulto soltero,adulto no universitario
34,blue-collar,married,primary,False,2720,True,False,cellular,21.0,11.0,147,2,179,3,failure,False,27694,adulto casado,adulto no universitario
35,self-employed,married,secondary,False,8883,False,False,cellular,21.0,11.0,33,3,-1,0,,False,27695,adulto casado,adulto no universitario
36,management,married,tertiary,False,0,True,False,cellular,21.0,11.0,72,3,29,4,success,False,27696,adulto casado,adulto universitario
32,technician,single,tertiary,False,785,True,False,cellular,21.0,11.0,53,2,-1,0,,False,27697,adulto soltero,adulto universitario
49,technician,married,tertiary,False,1077,True,False,cellular,21.0,11.0,79,4,-1,0,,False,27698,adulto casado,adulto universitario
42,management,married,tertiary,False,5,False,False,cellular,21.0,11.0,1067,2,-1,0,,False,27699,adulto casado,adulto universitario
39,entrepreneur,married,tertiary,False,442,False,False,cellular,21.0,11.0,10,3,-1,0,,False,27700,adulto casado,adulto universitario
44,management,married,tertiary,False,736,False,False,cellular,21.0,11.0,71,9,-1,0,,False,27701,adulto casado,adulto universitario
36,technician,married,tertiary,False,4932,True,False,cellular,21.0,11.0,273,5,-1,0,,False,27702,adulto casado,adulto universitario
38,management,divorced,secondary,False,-17,False,False,cellular,21.0,11.0,11,4,-1,0,,False,27703,otros,adulto no universitario
32,technician,married,secondary,False,1308,True,False,cellular,21.0,11.0,274,3,-1,0,,False,27704,adulto casado,adulto no universitario
50,technician,married,primary,False,-315,False,True,cellular,21.0,11.0,61,7,136,1,failure,False,27705,senior casado,senior no universitario
49,admin.,single,secondary,False,981,True,False,telephone,21.0,11.0,10,3,-1,0,,False,27706,adulto soltero,adulto no universitario
30,blue-collar,single,tertiary,False,4127,True,False,telephone,21.0,11.0,47,4,-1,0,,False,27707,adulto soltero,adulto universitario
40,blue-collar,married,secondary,False,-648,True,False,cellular,21.0,11.0,280,2,-1,0,,False,27708,adulto casado,adulto no universitario
42,services,single,,False,410,False,False,cellular,21.0,11.0,34,2,-1,0,,False,27709,adulto soltero,otros
40,blue-collar,divorced,primary,True,0,True,False,telephone,21.0,11.0,333,3,-1,0,,False,27710,otros,adulto no universitario
36,blue-collar,married,primary,False,156,True,False,cellular,21.0,11.0,219,2,-1,0,,False,27711,adulto casado,adulto no universitario
50,admin.,divorced,secondary,False,797,True,False,telephone,21.0,11.0,205,3,119,8,failure,False,27712,otros,senior no universitario
54,self-employed,divorced,secondary,False,1016,True,False,cellular,21.0,11.0,643,3,-1,0,,False,27713,otros,senior no universitario
31,management,single,tertiary,False,1899,False,False,telephone,22.0,11.0,1914,1,-1,0,,False,27714,adulto soltero,adulto universitario
28,student,single,tertiary,False,290,True,False,telephone,27.0,11.0,24,1,-1,0,,False,27715,joven soltero,joven universitario
23,unemployed,single,primary,False,1003,False,False,telephone,27.0,11.0,8,1,-1,0,,True,27716,joven soltero,joven no universitario
41,technician,married,secondary,False,0,True,False,telephone,4.0,12.0,43,1,-1,0,,False,27717,adulto casado,adulto no universitario
38,management,divorced,tertiary,False,0,True,True,cellular,4.0,12.0,18,1,-1,0,,False,27718,otros,adulto universitario
50,technician,married,tertiary,False,72,False,False,telephone,5.0,12.0,12,1,-1,0,,False,27719,senior casado,senior universitario
30,blue-collar,single,secondary,False,130,False,False,telephone,5.0,12.0,291,1,-1,0,,False,27720,adulto soltero,adulto no universitario
22,management,single,tertiary,False,760,False,False,telephone,7.0,12.0,6,1,-1,0,,False,27721,joven soltero,joven universitario
39,technician,married,secondary,False,616,False,False,telephone,8.0,12.0,170,1,-1,0,,False,27722,adulto casado,adulto no universitario
32,management,single,tertiary,False,2223,False,False,,9.0,12.0,10,1,-1,0,,False,27723,adulto soltero,adulto universitario
34,services,married,tertiary,False,1442,False,False,cellular,11.0,12.0,234,1,-1,0,,False,27724,adulto casado,adulto universitario
55,retired,divorced,secondary,False,366,False,False,telephone,11.0,12.0,173,1,-1,0,,False,27725,otros,senior no universitario
38,management,married,tertiary,False,0,True,False,telephone,12.0,12.0,136,1,-1,0,,False,27726,adulto casado,adulto universitario
32,blue-collar,single,secondary,False,232,False,False,,13.0,12.0,232,1,-1,0,,False,27727,adulto soltero,adulto no universitario
53,management,divorced,secondary,False,1004,False,True,telephone,22.0,12.0,119,1,-1,0,,True,27728,otros,senior no universitario
28,admin.,single,secondary,False,6100,False,False,,27.0,12.0,333,1,-1,0,,False,27729,joven soltero,joven no universitario
59,management,married,tertiary,False,2143,True,False,cellular,28.0,1.0,59,1,268,1,failure,False,27730,senior casado,senior universitario
40,management,married,tertiary,False,378,True,True,cellular,28.0,1.0,260,1,268,2,failure,False,27731,adulto casado,adulto universitario
28,admin.,married,tertiary,False,654,False,False,cellular,28.0,1.0,198,1,-1,0,,False,27732,otros,joven universitario
46,technician,married,tertiary,False,0,True,False,cellular,28.0,1.0,58,1,-1,0,,False,27733,adulto casado,adulto universitario
54,technician,married,secondary,False,1076,False,False,cellular,28.0,1.0,338,1,-1,0,,False,27734,senior casado,senior no universitario
53,,married,,False,13,False,False,telephone,28.0,1.0,69,1,-1,0,,False,27735,senior casado,otros
29,management,married,tertiary,False,805,False,False,cellular,28.0,1.0,70,1,-1,0,,False,27736,otros,joven universitario
26,admin.,single,secondary,False,609,False,False,telephone,28.0,1.0,112,1,-1,0,,False,27737,joven soltero,joven no universitario
48,unemployed,married,tertiary,False,641,False,False,cellular,28.0,1.0,113,1,-1,0,,False,27738,adulto casado,adulto universitario
38,management,single,tertiary,False,574,True,False,cellular,28.0,1.0,62,1,-1,0,,False,27739,adulto soltero,adulto universitario
42,unemployed,divorced,secondary,False,759,False,False,cellular,28.0,1.0,97,1,169,3,failure,False,27740,otros,adulto no universitario
43,technician,divorced,secondary,False,87,True,False,cellular,28.0,1.0,130,1,247,2,failure,False,27741,otros,adulto no universitario
42,management,divorced,tertiary,False,266,False,True,cellular,28.0,1.0,228,1,-1,0,,False,27742,otros,adulto universitario
59,services,divorced,secondary,False,1,True,False,cellular,28.0,1.0,602,1,253,5,other,True,27743,otros,senior no universitario
27,services,single,secondary,False,-232,False,False,cellular,28.0,1.0,285,1,-1,0,,False,27744,joven soltero,joven no universitario
37,housemaid,single,secondary,False,1358,False,False,telephone,28.0,1.0,119,1,-1,0,,False,27745,adulto soltero,adulto no universitario
36,technician,married,tertiary,False,167,True,False,cellular,28.0,1.0,57,1,-1,0,,False,27746,adulto casado,adulto universitario
58,retired,married,tertiary,False,-607,False,True,cellular,28.0,1.0,145,1,-1,0,,False,27747,senior casado,senior universitario
28,housemaid,married,primary,False,5,False,False,cellular,28.0,1.0,30,1,-1,0,,False,27748,otros,joven no universitario
42,technician,divorced,secondary,False,-593,False,False,cellular,28.0,1.0,69,1,-1,0,,False,27749,otros,adulto no universitario
26,management,single,tertiary,False,2725,False,False,cellular,28.0,1.0,267,1,-1,0,,False,27750,joven soltero,joven universitario
36,blue-collar,married,primary,False,70,True,False,cellular,28.0,1.0,164,1,-1,0,,False,27751,adulto casado,adulto no universitario
42,services,married,secondary,False,774,False,False,cellular,28.0,1.0,997,1,-1,0,,True,27752,adulto casado,adulto no universitario
38,blue-collar,divorced,secondary,False,316,True,False,cellular,28.0,1.0,223,1,247,2,success,False,27753,otros,adulto no universitario
43,entrepreneur,single,,False,323,False,False,cellular,28.0,1.0,159,1,226,1,success,False,27754,adulto soltero,otros
55,retired,married,secondary,False,1431,False,True,cellular,28.0,1.0,107,1,-1,0,,False,27755,senior casado,senior no universitario
43,entrepreneur,divorced,tertiary,False,626,True,False,cellular,28.0,1.0,72,1,167,2,failure,False,27756,otros,adulto universitario
30,management,single,tertiary,False,13,True,False,cellular,28.0,1.0,204,1,-1,0,,False,27757,adulto soltero,adulto universitario
40,technician,single,secondary,False,2017,True,False,cellular,28.0,1.0,105,1,244,1,other,False,27758,adulto soltero,adulto no universitario
